"dataworld_1583","Kaggle_4568","0.931287565740045","Bendigo & Adelaide Bank","bendigo and adelaide bank","","bendigoadelaide.com.au","","1858"
"dataworld_825","Kaggle_2833","1.0","Canadian Pacific Railway","canadian pacific railway","","cpr.ca","","1881"
"dataworld_1906","Kaggle_16675","1.0","Cliffs Natural Resources","cliffs natural resources","","cliffsnaturalresources.com","","1847"
"dataworld_298","Kaggle_140","1.0","ICICI Bank","icici bank","","icicibank.com","","1994"
"dataworld_1048","Kaggle_106396","1.0","Dollar Tree","dollar tree","","","",""
"dataworld_864","Kaggle_6329","0.9391995919442085","Hindalco Industries","hindalco industries limited","","hindalco.com","","1958"
"dataworld_461","Kaggle_4971","1.0","Fortum","fortum","","fortum.com","","1998"
"dataworld_372","Kaggle_258650","1.0","Alstom","alstom","","","",""
"dataworld_669","Kaggle_5279","1.0","National Bank of Kuwait","national bank of kuwait","","nbk.com","","1952"
"dataworld_779","Kaggle_676","1.0","Allergan","allergan","","allergan.com","","1948"
"dataworld_136","Kaggle_770","1.0","Suncor Energy","suncor energy","","suncor.com","","1967"
"dataworld_753","Kaggle_299329","0.9384000000000001","Zoomlion Heavy Industry","zoomlion heavy industry na, inc.","","zoomlion-na.com","","2013"
"dataworld_550","Kaggle_267","1.0","Adidas","adidas","","adidas.com","","1949"
"dataworld_1571","Kaggle_423807","1.0","Usiminas","usiminas","","","",""
"dataworld_1044","Kaggle_1142","1.0","Arrow Electronics","arrow electronics","","arrow.com","","1935"
"dataworld_560","Kaggle_4752","1.0","PKO Bank Polski","pko bank polski","","pkobp.pl","","1919"
"dataworld_260","Kaggle_76490","1.0","VimpelCom","vimpelcom","","vimpelcom.com","","1992"
"dataworld_215","Kaggle_2036","0.9244804573576763","Marathon Petroleum","marathon petroleum corporation","","marathonpetroleum.com","","2014"
"dataworld_1218","Kaggle_7604","1.0","Maxis","maxis","","maxis.com.my","","1993"
"dataworld_98","Kaggle_1285822","1.0","Oracle","oracle","","ekoo.co.uk","",""
"dataworld_1405","Kaggle_14557","1.0","Arca Continental","arca continental","","arcacontal.com","","1926"
"dataworld_931","Kaggle_25344","1.0","Longfor Properties","longfor properties","","longfor.com","","1993"
"dataworld_1049","Kaggle_222244","0.9237654320987655","Phoenix Group Holdings","phoenix group","","phoenixgrp.net","","2002"
"dataworld_524","Kaggle_76","1.0","Philips","philips","","philips.com","","1891"
"dataworld_1219","Kaggle_123291","1.0","YTL","ytl","","u2project.com","",""
"dataworld_1278","Kaggle_3080750","1.0","Union Bank of India","union bank of india","","jemspartners.com","","2006"
"dataworld_1713","Kaggle_5029664","1.0","DLF","dlf","","deralyfleming.com","",""
"dataworld_810","Kaggle_108441","0.9564127604166666","Tokyo Electric Power","tokyo electric power company","","tepco.co.jp","","1951"
"dataworld_107","Kaggle_6558","1.0","Cnooc","cnooc","","cnoocltd.com","",""
"dataworld_1311","Kaggle_110978","0.9556479584955916","MMI Holdings","mmi holdings ltd","","mmi.com.sg","",""
"dataworld_1558","Kaggle_139107","0.931287565740045","Shandong Gold-Mining","shandong gold mining co., ltd.","","sdhjgf.com.cn","",""
"dataworld_40","Kaggle_6460481","1.0","Microsoft","microsoft","","microsoftaaas.com","","2012"
"dataworld_875","Kaggle_228","1.0","Nordstrom","nordstrom","","nordstrom.com","","1901"
"dataworld_1847","Kaggle_185038","0.9670893916377316","TransDigm Group","transdigm group inc.","","transdigm.com","","1993"
"dataworld_1200","Kaggle_4921","1.0","AGL Energy","agl energy","","agl.com.au","","1841"
"dataworld_540","Kaggle_1375","1.0","Xcel Energy","xcel energy","","xcelenergy.com","","2000"
"dataworld_1567","Kaggle_2124","1.0","Grifols","grifols","","grifols.com","","1940"
"dataworld_1759","Kaggle_50863","0.9163889155243844","American Equity Investment","american equity","","american-equity.com","",""
"dataworld_176","Kaggle_73714","1.0","Posco","posco","","","",""
"dataworld_926","Kaggle_75198","1.0","Baidu","baidu","","border-jumpers.com","","2011"
"dataworld_1777","Kaggle_41737","1.0","MISC","misc","","mdl-expo.com","",""
"dataworld_198","Kaggle_2459","1.0","Aegon","aegon","","aegon.com","","1844"
"dataworld_1521","Kaggle_5459","1.0","Banrisul","banrisul","","banrisul.com.br","","1928"
"dataworld_1415","Kaggle_21232","1.0","Allahabad Bank","allahabad bank","","allahabadbank.in","","1865"
"dataworld_1413","Kaggle_993","1.0","Capita","capita","","capita.co.uk","","1984"
"dataworld_534","Kaggle_1266","1.0","Entergy","entergy","","entergy.com","","1913"
"dataworld_625","Kaggle_71154","0.9237654320987655","George Weston","george weston limited","","weston.ca","","1882"
"dataworld_174","Kaggle_143528","1.0","Mondelez International","mondelez international","","mondelezinternationaloficial.com","","2010"
"dataworld_892","Kaggle_2224","1.0","Investec","investec","","investec.com","","1974"
"dataworld_1575","Kaggle_4460","1.0","Netease","netease","","netease.com","","1997"
"dataworld_1817","Kaggle_1803560","1.0","GS Engineering","gs engineering","","gsengineering.net","",""
"dataworld_674","Kaggle_8284","0.9814814814814815","Becton, Dickinson","becton dickinson","","","",""
"dataworld_1479","Kaggle_639","1.0","Aker Solutions","aker solutions","","akersolutions.com","","1841"
"dataworld_178","Kaggle_1656149","1.0","Aflac","aflac","","","",""
"dataworld_117","Kaggle_88995","0.9418004918981481","Reliance Industries","reliance industries limited","","","",""
"dataworld_794","Kaggle_444596","0.9337983890852306","Sumitomo Metal Mining","sumitomo metal mining co., ltd.","","","",""
"dataworld_977","Kaggle_1544","1.0","Subsea 7","subsea 7","","subsea7.com","","2002"
"dataworld_1217","Kaggle_1986615","1.0","TUI","tui","","tuiconsult.com","","2014"
"dataworld_1475","Kaggle_64390","1.0","Masraf Al Rayan","masraf al rayan","","","",""
"dataworld_523","Kaggle_3725","1.0","Halkbank","halkbank","","halkbank.com.tr","",""
"dataworld_481","Kaggle_6222","1.0","Sempra Energy","sempra energy","","sempra.com","","1998"
"dataworld_22","Kaggle_4911000","1.0","BNP Paribas","bnp paribas","","","",""
