"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity"
"LinearCombinationMatchingRule","dataworld_919","Forbes1962","0.0",,"Sinopharm Group","Shanghai RAAS Blood Products","sinopharm","shanghairaasbloodproducts","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1579","Forbes124","0.0",,"Banca Popolare di Milano","BHP Billiton","bancapopolaredimilano","bhpbilliton","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_122","Forbes1624","0.0",,"Mitsui & Co","Moscovskiy Oblastnoi Bank","mitsui","moscovskiyoblastnoi","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_178","Forbes770","0.0",,"Aflac","Anadarko Petroleum","aflac","anadarkopetroleum","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_178","Forbes772","0.0",,"Aflac","AutoZone","aflac","autozone","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_178","Forbes773","0.0",,"Aflac","Agrium","aflac","agrium","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_840","Forbes717","0.0",,"Power Assets Holdings","PPG","powerassets","ppg","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_198","Forbes403","0.0",,"Aegon","American International Group","aegon","american","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1004","Forbes929","0.058823529411764705",,"Staples","Salesforce.com","staples","salesforcecom","0.058823529411764705","0.058823529411764705"
"LinearCombinationMatchingRule","dataworld_324","Forbes1351","0.0",,"Kroger","Kerry Properties","kroger","kerryproperties","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1170","Forbes469","0.0",,"Cosan","CLP Holdings","cosan","clp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_305","Forbes1819","0.0",,"Henkel","Habib Bank","henkel","habib","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1004","Forbes928","0.0",,"Staples","Sharp","staples","sharp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_636","Forbes1545","0.0",,"China Resources Power","Companhia Brasileira de Distribuicao","chinaresourcespower","companhiabrasileiradedistribuicao","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_708","Forbes1250","0.0",,"BRF-Brasil Foods","Bank of India","brfbrasilfoods","india","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1410","Forbes351","0.0",,"Tasnee","Tyson Foods","tasnee","tysonfoods","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_129","Forbes1640","0.0",,"EADS","Eurobank Ergasias","eads","eurobankergasias","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1835","Forbes782","0.0",,"Dragon Oil","Discovery Communications","dragonoil","discovery","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1076","Forbes1250","0.0",,"Brambles","Bank of India","brambles","india","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1370","Forbes908","0.0",,"Rock-Tenn","Randstad Holding","rocktenn","randstad","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1349","Forbes1906","0.0",,"Altera","Atmos Energy","altera","atmos","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1039","Forbes586","0.0",,"Nintendo","Norilsk Nickel","nintendo","norilsknickel","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1057","Forbes1714","0.0",,"Shire","San-In Godo Bank","shire","saningodo","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_68","Forbes1462","0.0",,"General Motors","Goldcorp","general","goldcorp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_888","Forbes1045","0.05263157894736842",,"American Tower","Amadeus IT Group","americantower","amadeusit","0.05263157894736842","0.05263157894736842"
"LinearCombinationMatchingRule","dataworld_1390","Forbes2","0.0",,"Celesio","China Construction Bank","celesio","chinaconstruction","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1142","Forbes1093","0.0",,"Adani Enterprises","Alrosa","adanienterprises","alrosa","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_888","Forbes1049","0.0",,"American Tower","Advanced Semiconductor","americantower","advancedsemiconductor","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1554","Forbes100","0.0",,"Maanshan Iron & Steel","Merck","maanshanironsteel","merck","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_732","Forbes1025","0.0",,"Antofagasta","Arrow Electronics","antofagasta","arrowelectronics","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_193","Forbes1089","0.0",,"WellPoint","Whole Foods Market","wellpoint","wholefoodsmarket","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1401","Forbes344","0.0",,"Meico Crown Entertainment","Macquarie Group","meicocrownentertainment","macquarie","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1850","Forbes545","0.0",,"Metcash","Mitsui","metcash","mitsui","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1903","Forbes251","0.0",,"Toyota Boshoku","Thermo Fisher Scientific","toyotaboshoku","thermofisherscientific","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1702","Forbes1052","0.0",,"China Agri-Industries","Crown Castle International","chinaagriindustries","crowncastle","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1411","Forbes351","0.0",,"TPK Holding","Tyson Foods","tpk","tysonfoods","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_752","Forbes273","0.0",,"Cemex","Country Garden Holdings","cemex","countrygarden","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_568","Forbes684","0.0",,"Williams Cos","Woolworths","williamscos","woolworths","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1270","Forbes696","0.0",,"TDC","Tesoro","tdc","tesoro","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_568","Forbes683","0.0",,"Williams Cos","Weyerhaeuser","williamscos","weyerhaeuser","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1150","Forbes1966","0.04",,"Greentown China Holdings","Global Payments","greentownchina","globalpayments","0.04","0.04"
"LinearCombinationMatchingRule","dataworld_752","Forbes270","0.0",,"Cemex","Carnival","cemex","carnival","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1152","Forbes444","0.0",,"Avalonbay Communities","Aon","avalonbaycommunities","aon","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1814","Forbes149","0.0",,"Akita Bank","Allergan","akita","allergan","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_361","Forbes719","0.07142857142857142",,"Baker Hughes","Bankia","bakerhughes","bankia","0.07142857142857142","0.07142857142857142"
"LinearCombinationMatchingRule","dataworld_1201","Forbes1650","0.0",,"Mitsubishi Materials","MAp","mitsubishimaterials","map","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1905","Forbes384","0.05555555555555555",,"Miyazaki Bank","Mitsui Fudosan","miyazaki","mitsuifudosan","0.05555555555555555","0.05555555555555555"
"LinearCombinationMatchingRule","dataworld_1573","Forbes257","0.0",,"Bankinter","Bank of Beijing","bankinter","beijing","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_452","Forbes1220","0.0",,"Compass Group","Csc Financial","compass","csc","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_764","Forbes1413","0.0",,"Sistema","Stockland Australia","sistema","stocklandaustralia","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1413","Forbes486","0.0",,"Capita","Compass Group","capita","compass","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1119","Forbes194","0.0",,"First Quantum Minerals","FedEx","firstquantumminerals","fedex","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_410","Forbes532","0.0",,"Bouygues","British Sky Broadcasting","bouygues","britishskybroadcasting","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1826","Forbes1900","0.0",,"H&R Block","Hella Kgaa Hueck &","hrblock","hellakgaahueck","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_932","Forbes572","0.0",,"Steinhoff International","Suncorp Group","steinhoff","suncorp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1915","Forbes395","0.0",,"Alexander's","American Electric","alexanders","americanelectric","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_83","Forbes1956","0.0",,"Honda Motor","Hudson's Bay","honda","hudsonsbay","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1790","Forbes1139","0.0",,"Willis Group Holdings","Wm Morrison Supermarkets","willis","wmmorrisonsupermarkets","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1814","Forbes143","0.0",,"Akita Bank","AbbVie","akita","abbvie","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_819","Forbes1711","0.0",,"Kone","Kansas City Southern","kone","kansascitysouthern","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_365","Forbes1005","0.0",,"Hyundai Heavy Industries","Harris","hyundaiheavy","harris","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1405","Forbes1846","0.0",,"Arca Continental","Avery Dennison","arcacontinental","averydennison","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_671","Forbes88","0.08333333333333333",,"Samsung C&T","Sanofi","samsungct","sanofi","0.08333333333333333","0.08333333333333333"
"LinearCombinationMatchingRule","dataworld_1405","Forbes1845","0.0",,"Arca Continental","Allahabad Bank","arcacontinental","allahabad","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_153","Forbes750","0.034482758620689655",,"Canadian Imperial Bank","China Energy Engineering","canadianimperial","chinaengineering","0.034482758620689655","0.034482758620689655"
"LinearCombinationMatchingRule","dataworld_388","Forbes1645","0.0",,"Deutsche Lufthansa","Dixons Carphone","deutschelufthansa","dixonscarphone","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1379","Forbes1693","0.0",,"Exxaro Resources","EQT","exxaroresources","eqt","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1735","Forbes556","0.0",,"Shiseido","Standard Life","shiseido","standardlife","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1572","Forbes1270","0.03571428571428571",,"Chugoku Bank","China Life Insurance (Taiwan)","chugoku","chinalifeinsurancetaiwan","0.03571428571428571","0.03571428571428571"
"LinearCombinationMatchingRule","dataworld_481","Forbes1876","0.0",,"Sempra Energy","ST Engineering","sempra","stengineering","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1159","Forbes1215","0.0",,"Arch Capital Group","ALFA","archcapital","alfa","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1159","Forbes1216","0.0",,"Arch Capital Group","Avnet","archcapital","avnet","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_32","Forbes419","1.0",,"Vodafone","Vodafone","vodafone","vodafone","1.0","1.0"
"LinearCombinationMatchingRule","dataworld_278","Forbes1664","0.0625",,"Canadian Natural Resources","Central Bank of India","canadiannaturalresources","centralindia","0.0625","0.0625"
"LinearCombinationMatchingRule","dataworld_742","Forbes283","0.0",,"Devon Energy","Dominion Resources","devon","dominionresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_865","Forbes15","0.03333333333333333",,"Suning Appliance","Samsung Electronics","suningappliance","samsungelectronics","0.03333333333333333","0.03333333333333333"
"LinearCombinationMatchingRule","dataworld_1572","Forbes1272","0.0",,"Chugoku Bank","CIT Group","chugoku","cit","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1077","Forbes1380","0.0",,"Grupo Carso","Geberit","grupocarso","geberit","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1493","Forbes539","0.0",,"Sigma-Aldrich","Sasol","sigmaaldrich","sasol","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_667","Forbes1312","0.0",,"National Bank of Abu Dhabi","Nordstrom","nationalabudhabi","nordstrom","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_128","Forbes1644","0.2222222222222222",,"Verizon Communications","Vertex Pharmaceuticals","verizon","vertex","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","dataworld_667","Forbes1310","0.0",,"National Bank of Abu Dhabi","Nippon Express","nationalabudhabi","nipponexpress","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1895","Forbes1210","0.0",,"EQT","Everbright Securities","eqt","everbrightsecurities","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_633","Forbes66","0.0",,"Commerzbank","CVS Health","commerzbank","cvshealth","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_605","Forbes14","0.2727272727272727",,"General Dynamics","General Electric","generaldynamics","generalelectric","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","dataworld_325","Forbes1489","0.0",,"SunTrust Banks","Scripps Networks Interactive","suntrustbanks","scrippsnetworksinteractive","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1410","Forbes1749","0.058823529411764705",,"Tasnee","Taiwan Business Bank","tasnee","taiwanbusiness","0.058823529411764705","0.058823529411764705"
"LinearCombinationMatchingRule","dataworld_17","Forbes523","0.09090909090909091",,"Gazprom","Garanti Bank","gazprom","garanti","0.09090909090909091","0.09090909090909091"
"LinearCombinationMatchingRule","dataworld_736","Forbes1770","0.0",,"S-Oil","Securitas","soil","securitas","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_860","Forbes14","0.0",,"Galaxy Entertainment","General Electric","galaxyentertainment","generalelectric","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_37","Forbes1561","0.0",,"Statoil","Shizuoka Bank","statoil","shizuoka","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1371","Forbes907","0.06666666666666667",,"KLA-Tencor","Klepierre","klatencor","klepierre","0.06666666666666667","0.06666666666666667"
"LinearCombinationMatchingRule","dataworld_290","Forbes1187","0.0",,"Heineken Holding","Harley-Davidson","heineken","harleydavidson","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1207","Forbes1163","0.0",,"Coca-Cola Amatil","Cerner","cocacolaamatil","cerner","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_37","Forbes1565","0.2",,"Statoil","Staples","statoil","staples","0.2","0.2"
"LinearCombinationMatchingRule","dataworld_889","Forbes628","0.0",,"Canara Bank","China Southern Airlines","canara","chinasouthernairlines","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1350","Forbes1541","0.0",,"Caltex Australia","Continental Resources","caltexaustralia","continentalresources","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_319","Forbes1471","0.07692307692307693",,"Komatsu","Korean Air","komatsu","koreanair","0.07692307692307693","0.07692307692307693"
"LinearCombinationMatchingRule","dataworld_290","Forbes1188","0.1111111111111111",,"Heineken Holding","Hess","heineken","hess","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","dataworld_825","Forbes469","0.0",,"Canadian Pacific Railway","CLP Holdings","canadianpacificrailway","clp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_889","Forbes625","0.0",,"Canara Bank","China Fortune Land Development","canara","chinafortunelanddevelopment","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1682","Forbes1735","0.0",,"Cattolica Assicurazioni","CPFL Energia","cattolicaassicurazioni","cpflenergia","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1423","Forbes982","0.0",,"Brown-Forman","Bank Of Hangzhou","brownforman","hangzhou","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1086","Forbes600","0.0",,"K+S","KeyCorp","ks","keycorp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1415","Forbes1612","0.16666666666666666",,"Allahabad Bank","Alliant Energy","allahabad","alliant","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","dataworld_869","Forbes115","0.0",,"London Stock Exchange","Lloyds Banking Group","londonstockexchange","lloydsbanking","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1786","Forbes1369","0.0",,"Aichi Bank","Arca Continental","aichi","arcacontinental","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1768","Forbes816","0.0",,"CFS Retail Property","Chongqing Rural Bank","cfsretailproperty","chongqingrural","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_233","Forbes493","0.0",,"SEB","Sampo","seb","sampo","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_233","Forbes495","0.0",,"SEB","Schlumberger","seb","schlumberger","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_355","Forbes1259","0.0",,"CenturyLink","Coty","centurylink","coty","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1234","Forbes1571","0.0",,"United Utilities","US Foods","unitedutilities","usfoods","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_657","Forbes1568","0.0",,"PGE","Pacific Exploration & Production","pge","pacificexplorationproduction","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_377","Forbes263","0.0",,"Lloyds Banking Group","Liberty Global","lloydsbanking","libertyglobal","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_355","Forbes1253","0.0",,"CenturyLink","Community Health Systems","centurylink","communityhealthsystems","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1558","Forbes383","0.058823529411764705",,"Shandong Gold-Mining","Svenska Handelsbanken","shandonggoldmining","svenskahandelsbanken","0.058823529411764705","0.058823529411764705"
"LinearCombinationMatchingRule","dataworld_671","Forbes530","0.0",,"Samsung C&T","Simon Property Group","samsungct","simonproperty","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1819","Forbes1559","0.0",,"Tokyo Tomin Bank","Terumo","tokyotomin","terumo","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_981","Forbes1279","0.0",,"Norsk Hydro","Nitori Holdings","norskhydro","nitori","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1717","Forbes531","0.0",,"AMEC","ASML Holding","amec","asml","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1558","Forbes385","0.0",,"Shandong Gold-Mining","SEB","shandonggoldmining","seb","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1129","Forbes1467","0.0",,"Boston Scientific","Banco Popular Espanol","bostonscientific","bancopopularespanol","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1414","Forbes1619","0.0",,"Grupo Elektra","Garmin","grupoelektra","garmin","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_252","Forbes1627","0.0",,"Bristol-Myers Squibb","Bank of Kyoto","bristolmyerssquibb","kyoto","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_722","Forbes1276","0.0",,"Biogen Idec","Bank of Chongqing","biogenidec","chongqing","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1453","Forbes1176","0.0",,"Accor","Advance Auto Parts","accor","advanceautoparts","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_393","Forbes153","0.0",,"Texas Instruments","Time Warner","texasinstruments","timewarner","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_718","Forbes844","0.0",,"Newcrest Mining","NXP Semiconductors","newcrestmining","nxpsemiconductors","0.0","0.0"
